id,language,namespace,label,text
070ba0a8-6714-4ed9-9861-e88e09de5bbc,en,translation,root.user.attributes.updated,Attributes updated!
f0ca452c-eed6-4f44-9bc3-969199b981e8,en,translation,root.user.update.success,User updated!
28b16f4b-bf62-4a3e-a9b9-d7a439e5dbed,en,translation,root.kingdom.attributes.menu,Attributes
7a53fa02-1957-4d49-834b-c3c100ef3a67,en,translation,root.kingdom.attributes.title,Kingdom Attributes
bb4d544d-9046-4eda-a380-9dc6d383a205,en,translation,root.kingdom.attributes.subtitle,Here you can edit attributes of the selected Kingdom!
cf717169-78cb-49e8-a360-3a170b84f44e,en,translation,root.kingdom.attributes.updated,Kingdom Attributes updated!
b3853e41-2a2f-4f5e-a024-0011ba60e00b,en,translation,root.hero.attributes.menu,Attributes
64d7e2c2-728d-40e9-88d3-b01a12700ada,en,translation,root.hero.attributes.title,Hero Attributes
5d42c3bb-8d48-4efc-820f-8d5d90eedc61,en,translation,root.hero.attributes.updated,Attributes updated!
0193f889-a3b7-47cc-934b-2e41421d6fd5,en,translation,root.hero.attributes.subtitle,Here you can manager Hero Attributes!
7fcdc902-711b-4794-b228-a7a63cea44f2,en,translation,root.building.attributes.menu,Attributes
503affec-d964-4e50-a390-fca6627c67ae,en,translation,root.building.attributes.updated,Attributes updated!
279323a7-1897-4a85-849b-7c1a26ffadf7,en,translation,root.building.attributes.subtitle,Here you can manage Attributes of selected Building!
0b2b66be-7430-4a24-9d38-f46fdc901d63,en,translation,root.building.attributes.title,Building Attributes
b14fd2a8-b517-43dc-9c68-2bec80d1bcbe,en,translation,root.building.edit.form.cancelConfirm,"All changes will be lost, continue?"
94c38ea9-e761-4c20-bae3-24e6fd063b46,en,translation,root.hero.edit.form.cancelConfirm,"All changes will be lost, continue?"
226af04a-d45b-4c6f-9cb4-4a8ff96a7afa,en,translation,root.user.list.login,Login
8b539bf8-fd37-4816-aa7b-0b2a137a62a9,en,translation,root.user.list.edit,Edit!
27f7dc73-a722-4f73-baab-bbb76bd797ca,en,translation,root.user.list.empty-token,Empty token
1584f631-bad9-4e78-a3e2-75882ece0148,en,translation,root.kingdom.list.edit,Edit!
4f97f9d8-b13b-439d-ae2b-96480be1445c,en,translation,game.home.title,World of DeRivean
88f9ead2-8b90-406f-83ca-73260da7ca6e,en,translation,game.kingdom.dashboard.menu,Dashboard
bafe2a78-5852-4889-8ab7-1f9d2cf166e7,en,translation,root.kingdom.list.create-hero,Create Hero!
0848a262-cb60-43bb-bc2e-595d4f0fa54a,en,translation,root.kingdom.list.create-building,Create Building!
cc689957-bf72-4b04-ba69-0f20922e33e5,en,translation,root.kingdom.list.edit-attributes,Edit Attributes!
4efeb5c2-3697-4924-85c4-8e7d2986a783,en,translation,root.user.list.create-kingdom,Create Kingdom!
ceaa525b-bf18-4138-bbb8-2c31060970dd,en,translation,root.translation.delete.success,Translation deleted!
06ec7358-924b-4e2a-b19b-e9321825155e,en,translation,root.user.list.no-site,Without site (disabled)
366ab13e-d857-4878-a33c-050a1cbaa1b0,en,translation,root.user.list.site,Site
d86fb86f-51ea-402c-ac6c-dad5b3d1caef,en,translation,root.user.list.edit-attributes,Edit Attributes!
ad45f11d-9656-4d29-9421-b670cb10a9d6,en,translation,root.hero.list.edit,Edit!
a8db572c-4b4a-4f74-a485-95da9d944148,en,translation,root.hero.list.edit-attributes,Edit Attributes!
985593eb-fa24-44f4-81ce-e530ffcdbab2,en,translation,root.building.list.edit-attributes,Edit Attributes!
6dcf72eb-abc3-46cd-98b5-17335c445d45,en,translation,root.building.list.edit,Edit!
b4620eed-a2fa-492c-a03a-3418fe2c101d,en,translation,root.translation.list.edit,Edit!
2a385148-9f3e-4731-8b84-384009833eb4,en,translation,root.translation.list.language,Language
33bfafeb-fe73-4a4c-a5a8-07645508152a,en,translation,root.translation.list.label,Label
a99e5937-2f29-4de0-a507-98f092e9812f,cs,translation,root.home.content.title,Vítej v administraci herního serveru DeRivean!
4ae2288a-5a3f-4014-b5cd-5dcd9c1943b3,cs,translation,root.home.content.subtitle,"Tady se odehrává veškerá magie, buď tedy obezřetný!"
5c696138-c624-4d9c-a6e5-f4a38408889b,cs,translation,root.translation.create.menu,Vytvořit
ac9de249-1036-4e03-b6bc-657d7eaf7345,cs,translation,root.translation.list.menu,Seznam
2dd7fb48-191c-4dae-bcc1-9a7b9c087f33,cs,translation,root.translation.edit.menu,Editace
901ddfa5-88dd-4c19-957a-604376e1f2cd,cs,translation,root.translation.edit.form.edit,Editovat!
75d7c7f0-6ef4-4648-b15a-bd221e153ba0,cs,translation,root.translation.dashboard.menu,Nástěnka
410030a2-e5ef-4e3e-8593-0005913af451,cs,translation,root.translation.menu,Překlady
fb5a624d-6295-4c5d-8936-458c1b05911f,cs,translation,root.translation.create.form.submit,Vytvořit!
b937f0d5-f779-4c74-9626-e628a6e9d6ff,cs,translation,root.translation.form.cancel,Zrušit!
12231994-c73a-4955-a849-0f0ce8566dd8,cs,translation,root.translation.edit.form.submit,Uložit!
baf161c6-efc8-4743-a816-7930e3db5524,cs,translation,root.translation.edit.form.delete,Smazat!
a0ec233f-5592-4136-aef6-95135d9708b9,cs,translation,root.translation.edit.form.deleteConfirm,Opravdu si přeješ smazat tento překlad?
26e32815-b1f2-4e91-b2ff-ea67006692b6,cs,translation,common.no,Ne
44a68a7d-a615-4f6d-b6cd-7ecfdf45461e,cs,translation,common.yes,Ano!
d964e62a-c7b9-4151-9e1c-d52e2335e4ff,cs,translation,root.sign-out.menu,Odhlásit se!
3d473205-d02d-4dce-bfc6-2de783af347b,cs,translation,root.header.search.label,Hledátko!
3fda51c3-57cf-4178-92c7-c87ae96d6cf6,cs,translation,root.statistic.users,Uživatelé
fa43fa2c-5171-42a3-b67e-8ce2813061f3,cs,translation,root.statistic.kingdoms,Království
eaaba5b5-3062-4cf4-996b-67cec04a5961,cs,translation,root.statistic.buildings,Budovy
1891b786-43ad-4182-bd45-30c880122cbc,cs,translation,root.statistic.heroes,Hrdinové
51ad7d33-b14f-45b3-831c-ed41c95763a2,cs,translation,root.statistic.translations,Překlady
0919f7fd-644b-433f-bb9e-ae367c1838cd,cs,translation,root.user.dashboard.menu,Nástěnka
bd66871e-cc5e-4530-8b28-2bf65d413528,cs,translation,root.user.create.menu,Vytvořit
d4b9bd35-9af9-41a6-aa52-23fe36358066,cs,translation,root.user.list.menu,Seznam
8451cede-0ec2-4897-8593-b49c323c0b92,cs,translation,common.view-item,Náhled
6fc6e3bf-cbc0-4a39-86e4-47d7f15d8617,cs,translation,common.edit-item,Editovat
3d77907b-1fc1-4ca7-9a64-6158fb688355,cs,translation,common.copy-id,Kopírovat ID
8cb4e4c6-4cbf-443a-8d1f-5ce6779d933a,cs,translation,root.translation.form.label.label,Klíč překladu
dfb6aa38-408a-45f6-9669-41a23d43726b,cs,translation,root.translation.form.language.label,Kód jazyka
ea032723-b17b-473b-8b21-7bfbc86b53da,cs,translation,root.translation.create.title,Tvorba překladu
d38757a8-a78c-43b2-9c49-1c19af2bf8d9,cs,translation,root.translation.title,Překlad
19e1fb78-42f5-4f55-ab22-e6887f7657de,cs,translation,root.translation.list.title,Seznam překladů
a40b80fe-83b8-4cf2-ae69-5385abb8505f,en,translation,error.user-locked.title,Account Locked!
189b6ce5-ce54-4641-be32-6c58aeaab7cf,en,translation,error.user-locked.body,You've been evil or there is some kind of system error preventing you from login.
5e67993f-3fd3-49d8-a6e5-083e24695fe5,en,translation,error.user-locked.dismiss,Give up!
ea89cac3-4999-49a1-b2ce-4146fe7030a6,en,translation,root.user.list.ticket,Ticket
0b54650b-f1dd-4632-a483-084ee8d49f0d,en,translation,root.home.content.loader.subtitle,"Fetching some interesting things for you, please wait!"
77221bfc-1a94-48ff-99e6-88266c02e1db,en,translation,public.home.title,Home
2c89f6c6-94aa-4b6b-8185-fdc69d999050,en,translation,public.session-expired.title,Session Expired!
8cbea187-6dc0-4629-937c-b3e8564478f9,en,translation,public.session-expired.subtitle,"We're sorry, but you session has expired, so please log in, if you want to continue use the application!"
9aa179e9-d4ba-45af-8745-b1727d2727ae,en,translation,public.session-expired.continue,Continue
5901d0aa-b883-445b-82f4-5a5dc3635e3f,en,translation,root.translation.form.label.label,Translation label
fab42d20-add8-4128-8b29-c055f397f2f3,en,translation,root.edit.form.edit,Edit!
29e01226-b9eb-4983-95e7-165ae5e9f684,en,translation,root.home.content.error.title,Server is Unhealthy!
f81c96c7-a3d1-4532-a5c6-24ebf91de730,en,translation,root.home.content.error.subtitle,Please check following errors as they could prevent players to register/login!
27192564-9b8f-493f-87ad-30da57babbed,en,translation,root.home.content.error.list.title,Please check following:
6a2eeff2-adee-47a4-a7c4-ab3b2d1384ce,en,translation,root.server.error.Missing template user!,There is missing Template User from which new registrations are created (for example number of gems or whatever). This error block new registrations (but current players are able to log in).
6d9e838b-0f3f-4514-a6f8-1640daf9ac99,en,translation,root.server.error.Missing template kingdom!,There is missing Template Kingdom from which all users (players) are creating their kingdoms: thus any of players will be able to create a new kingdom until this is fixed.
01f2468d-4221-4011-9029-d5dc8034c289,en,translation,root.server.error.action.create-template-user,Create Template User
90811428-1374-4a39-9e0b-bd561270ffab,en,translation,root.server.error.action.create-template-kingdom,Create Template Kingdom
40bc4f1a-e6f4-48f9-8998-cbfed36112e0,en,translation,game.sign-in.succeed.title,Welcome back!
7f6e24bb-d2cb-479a-828c-0550cf1384f9,en,translation,game.sign-in.succeed.subtitle,Looks around what's new in your kingdoms!
45cba860-6108-4785-a4a7-40f5986ef3a8,en,translation,game.sign-in.continue,Continue!
50ba9cea-4df4-4b72-8403-697ccc5f0f02,en,translation,game.home.menu,Home
7a95d5c6-e375-4bc2-ad13-82d07275b504,en,translation,game.sign-out.menu,Sign out!
d9348f97-86f3-4d4d-af08-27f4e068b456,cs,translation,root.user.menu,Uživatel
28ed48b1-c64f-4f4c-a22b-cfff62772a0c,en,translation,game.kingdom.list.menu,List
216bf9d8-60a6-433b-81a8-6a63aa67e923,en,translation,game.kingdom.title,Kingdoms Overview
79da0d98-4310-4436-85c6-333f15c60626,en,translation,game.kingdom.subtitle,Here you will find all information about your Kingdoms in one place!
3fbc1e87-2d94-406e-93d9-e0253f223fd8,en,translation,game.kingdom.create.title,Create Kingdom!
ab349ac0-8e57-423e-a581-4c3a83849b76,en,translation,game.kingdom.create.form.submit,Create!
080a94ba-8b14-4621-baaf-bc3761c49b10,en,translation,game.kingdom.form.cancel,Cancel!
4e5bd87e-0199-4caa-aaf3-a4d7a6c7e416,en,translation,game.kingdom.form.name.label,Kingdom name
05d60520-8d31-4171-a3b0-8ccc579459f5,en,translation,game.kingdom.list.title,Kingdoms
8350bd15-7fce-4174-88c2-4f891ebc465e,cs,translation,root.home.menu,Domů
4b7e8a64-5da7-42e3-b42a-91f322897928,en,translation,game.kingdom.create.conflict,Cannot create Kingdom - please check input fields!
0463c744-7c22-4e91-b28e-edda8213766f,en,translation,game.kingdom.create.success,Congratulations to your new Kingdom!
c6043c95-ed77-4813-94c7-1fc8d5364803,en,translation,game.kingdom.home.back.menu,Back
3bcc3bb1-7d7c-40fc-9b7d-d12c52e71e96,en,translation,game.kingdom.edit.menu,Edit
b6c4ec37-a552-4c57-aff1-9bec211be000,en,translation,game.kingdom.edit.form.deleteConfirm,"Do you want to delete selected Kingdom? This will destroy everything within Kingdom (buildings, heroes, overall progress) - aaand cannot be taken back!"
3279f7a9-6323-447c-af75-15634eb7f20b,en,translation,game.kingdom.edit.form.edit,Edit!
2e887c19-1a1c-4444-a7e4-7c3300d81146,en,translation,game.kingdom.edit.form.submit,Save changes!
43def3e4-f799-455c-8ab8-53dc9fa7f25f,en,translation,game.kingdom.edit.form.delete,Delete!
995ec25f-c1ee-4e85-a94d-5c5bcab1ff4e,en,translation,game.kingdom.delete.success,Your Kingdom has been successfully deleted. All building are burning in the Hell Fire and Death is taking souls of all your Heroes!
a6dfcd73-0de8-4985-bbb7-32dd8fee3856,en,translation,game.kingdom.update.success,Kingdom updated!
0e7f174f-19dd-4461-8f32-6e989f1f469c,en,translation,game.sign-out.title,Do you want to leave the game?
0b80aa09-3c8e-46b4-a931-c41c15e61ebc,en,translation,game.sign-out.subtitle,We're sad you're leaving - but we hope see you soon!
3c300b5d-8a45-4841-84ee-c78bde17fc07,en,translation,game.sign-out.button.sign-out,Papa!
191db23f-353f-4276-8f57-42d677b96273,en,translation,game.sign-out.button.back,Back!
51d3804e-25d9-43fc-8ff8-c87390eca552,en,translation,game.kingdom.menu,Kingdom
46361b22-906f-404e-af52-5b58c43830cd,en,translation,game.kingdom.create.menu,Create
ba203d2c-64b4-4373-94c3-79244e2e41e3,en,translation,root.server.error.action-unavailable,There is no quick action available.
80f53517-c38a-4498-9527-07f845786193,en,translation,root.home.error.create-template-user-first,Template Kingdom belongs to Template user which is missing. Please create Template User first!
251216f0-f202-451b-bf7d-d04a9aa6830e,en,translation,root.building.built.label,Built date
c535eec6-deab-4b86-91a9-6d8de06777e0,en,translation,root.building.built.hint,Pick built time
dc5fadc6-409d-495c-afe4-1277936d586b,en,translation,game.kingdom.create.resource-limit,"We're sorry, but you have already reached Kingdom Limit!"
4e88cddd-7350-4fff-a25b-9b681ec498d4,en,translation,game.building.menu,Buildings
40c2eed8-61e0-49f5-90a8-b8bc2cbef1e3,cs,translation,game.building.menu,Budovy
09b64592-4b43-42ea-981b-3b99e34f5cb4,en,translation,game.building.dashboard.menu,Dashboard
c6336112-96da-479d-a924-6cee28a33697,cs,translation,game.building.dashboard.menu,Nástěnka
4201d493-4fc9-4c43-978c-ac10a402d384,en,translation,game.building.list.menu,List
dea761e3-94f1-4b4b-b869-a9d296d7076d,cs,translation,game.building.list.menu,Seznam
32a08764-85a3-4ce3-a691-85dffc0a6b6c,en,translation,game.building.title,Buildings Overview
f9af2423-1fcd-4826-8738-a14189461779,en,translation,game.building.subtitle,Here you will find general overview of all buildings in selected Kingdom!
05a65b1b-67ed-4bbd-91f7-a335aba91f9f,en,translation,game.statistic.buildings,Available buildings
b9ecfc86-087a-4f8b-b3c9-f663beb7b349,en,translation,game.statistic.buildings.built,Built buildings
18bb709c-6ad2-442e-b97f-7aa74612495f,en,translation,game.building.list.title,Buildings
e2a6508e-4843-4fe1-8028-29dcca21f3fa,en,translation,root.building.building.title,Other
8a6ba59d-421f-423a-a509-adb11e255e24,en,translation,root.building.update.success,Building updated!
e8b0e025-6dc9-4e9b-a4f3-cb08ad5cae5e,en,translation,root.building.building.hint,You will be able finetune building settings after creation to keep this form as light as possible.
cdaefeb8-3f7e-41bc-a8b0-8e839c52ca40,en,translation,root.attribute.dashboard.menu,Dashboard
68268a75-4abc-4561-ad9b-5cf718eaddbd,en,translation,root.attribute.title,Attributes Overview
1b3ba4c7-3fef-4384-b559-887d39f3e6c3,en,translation,root.attribute.subtitle,Here you can manage all attributes available through whole game.
84dc3673-fc8c-477d-8601-17c019da9209,en,translation,root.attribute-group.menu,Attribute Group
d9acbbfd-1aac-456d-95a5-358e9fe30721,en,translation,root.attribute-group.dashboard.menu,Dashboard
3047b7c0-77de-413b-b13d-f02ba2df957c,en,translation,root.attribute-group.create.menu,Create
b2be4d00-0fc7-47b6-8ab4-97a0c8838472,en,translation,root.attribute-group.list.menu,List
3f7e18d4-edcf-45a2-aa55-89a2787ad996,en,translation,root.statistics.unavailable,Statistics are unavailable (probably you don't have permissions).
01adfed1-b7d1-485d-8191-5f3fa95de108,en,translation,root.attribute-group.list.title,Attribute Group List
73379524-bb13-4901-80f5-6ad3b6175ca9,en,translation,root.attribute-group.list.edit,Edit!
05c7dd42-bb23-49c2-889a-f5278f0dad61,en,translation,root.attribute-group.create.title,Create new Attribute Group
351e7a4f-8ccd-4029-a3c0-866a54591461,en,translation,root.attribute-group.create.form.submit,Create!
22b1a1e4-7679-4e7f-9a65-2b30fdedc257,en,translation,root.attribute-group.form.cancel,Cancel!
8b54e2f5-dfd4-46a4-a75c-fe71721137a3,en,translation,root.attribute-group.form.name.label,Group name
f751729f-68d5-4640-ba34-3acee36c6856,en,translation,root.attribute-group.create.form.cancelConfirm,"All changes will be lost, continue?"
d85c90d9-bc11-4acd-9f28-baf46f882d16,en,translation,root.attribute-group.attribute-group.title,Other
5e3fb9f3-3fa7-4d59-b04d-4dc030cc453a,en,translation,root.attribute-group.description.hint,"Descriptions goes through translations, so use some simple identifier."
579def3a-29ce-40d3-b069-c5e61831ad99,en,translation,root.attribute-group.description.label,Description
b60409ba-b7f7-4dbd-b381-90368aedc606,en,translation,root.attribute-group.title,Attribute Group
8c5609ce-ed38-4cb8-b6fa-fa7b73b5ab5d,en,translation,root.attribute-group.edit.form.edit,Edit!
483fb48c-71e5-479e-8fd5-c8a73fe41d1c,en,translation,root.attribute-group.edit.form.submit,Save changes!
2a0807f5-1f67-40e7-b967-1c4999a0ddb7,en,translation,root.attribute-group.edit.form.delete,Delete!
3bb9cde5-0f6b-41b8-8105-30979d90f23f,en,translation,root.attribute-group.edit.form.deleteConfirm,Do you want to remove this attribute group? All related attributes within whole game will be deleted too!
8a5e8eee-00e4-4234-b4a6-c6154f9b16ce,en,translation,root.attribute-group.subtitle,Here you can manage all attribute groups needed by the rest of game.
510903f2-3182-498c-861e-b704482c4d38,en,translation,root.attribute-group.create.success,Attribute Group created!
2167c0e7-4785-4019-842a-388f7f6f1345,en,translation,root.attribute-group.edit.menu,Edit
88b92013-1078-4f91-b6ab-fdf27a9f1c5a,en,translation,root.user.title,User
a43a121b-a3be-4138-965d-534de835317a,en,translation,root.attribute-type.create.menu,Create
5e420d92-cd32-4515-98e0-73f1b9fe33bf,en,translation,root.attribute-type.list.menu,List
8f957003-7b07-4157-b6e0-69c57a34ca64,en,translation,root.attribute-type.menu,Attribute Type
ff5b4251-0c14-4e3d-94bb-23f49592771c,en,translation,root.attribute-type.create.title,Create Attribute Type
fb732e83-0495-44a6-9bbb-8860234b828f,en,translation,root.attribute-type.form.name.label,Attribute Type name
7f2ff4fa-1e94-4d33-b7a0-28f6d23dca67,en,translation,root.attribute-type.attribute-type.title,Other
00b5f8d2-f352-49d4-b227-790a1138b4dd,en,translation,root.attribute-type.description.label,Description
209eb1a9-31b4-44c4-be0a-7fe806dfff72,en,translation,root.attribute-type.create.form.submit,Create!
ea9d9f15-2b15-4141-80e3-5b3d40f24885,en,translation,root.attribute-type.form.cancel,Cancel!
c3fd1e58-2724-468a-9bd8-53c6c47ae402,en,translation,root.attribute-type.create.form.cancelConfirm,"All changes will be lost, continue?"
8c30d94b-d8de-4928-baa1-b2b0b4e79fa2,en,translation,root.attribute-type.description.hint,"Description goes through translation, keep it short."
6f03b5d5-fa89-499c-934d-e4abcf914965,en,translation,root.attribute-type.list.title,Attribute Types
92b46154-9687-4069-b75b-f41143f75281,en,translation,root.attribute-type.create.success,Attribute Type created!
23f204ab-d7fe-4a01-bbc8-5e7d021e3e5a,en,translation,root.attribute-type.list.edit,Edit!
a0e048b9-14bd-43ce-ab01-3deeb11d54f8,en,translation,root.attribute-type.title,Attribute Type
40ec3e64-5812-4dc9-bbe9-903f2dccb84d,en,translation,root.attribute-type.edit.menu,Edit
ade11f16-6c2a-4630-9d5e-b12767b3b023,en,translation,root.attribute-type.edit.form.edit,Edit!
6adaa54b-7f95-4090-82df-4ce8cd5f537e,en,translation,root.attribute-type.edit.form.submit,Save changes!
a4187996-3b25-4fd7-8d4c-10b0adf54381,en,translation,root.attribute-type.edit.form.delete,Delete!
5f52fb1c-58de-4e9e-9d9e-ee46b4a42a22,en,translation,root.attribute-type.edit.form.deleteConfirm,"Do you want remove selected Attribute Type? All usages of this type will be removed too (so, it's quite dangerous action!)."
396eb3c6-4fe3-4973-9bd0-efdd40ae184d,en,translation,root.attribute-type.delete.success,Attribute Type deleted!
9d24b3fe-f38b-4adb-bcc4-cf12d65fca93,en,translation,root.attribute-type.dashboard.menu,Dashboard
023ec8f7-33b5-41a7-ba3d-de971ca4b944,en,translation,root.attribute-type.subtitle,Here you will find all attribute types of the selected group.
8f62c397-5e32-49eb-aee5-02fdb567ef97,cs,translation,root.attribute-group.menu,Skupina attributů
4be8bed9-0ac3-4040-9653-cf57662b74e1,cs,translation,root.attribute-group.dashboard.menu,Nástěnka
1c08ddc5-1626-42eb-a5a4-470aad202291,cs,translation,root.attribute-group.create.menu,Vytvořit
d534634d-a5a2-4446-a72f-bb788eba3db5,cs,translation,root.attribute-group.list.menu,Seznam
2f3101a2-5f3f-42e9-b3c2-80be4b732fac,en,translation,root.attribute-group.update.success,Attribute Group updated!
5b9eb0e3-11be-4de8-a342-5584a4cb0c83,en,translation,root.kingdom.attributes.common.menu,Common
f4540c02-ea74-4fae-8cd4-a7b8d5ed30f2,en,translation,root.kingdom.attributes.resources.menu,Resources
0b97f1bf-87db-4295-8b68-2da2c32a63fc,en,translation,root.kingdom.edit.form.cancelConfirm,"All changes will be lost, continue?"
6fa5dfa8-1b30-4573-be84-0ff1b70d5e73,en,translation,root.kingdom.form.attribute.type.required,Please pick some attribute!
24b46e71-22c8-4cb7-a52a-9c81245f03eb,en,translation,root.user.attributes.menu,Attributes
48c8869d-8cda-4f4b-abf5-ec7d7002316d,en,translation,root.building.form.attribute.value.hint,Value
966e85a4-ea5b-4c09-bb30-fd01976d1779,en,translation,root.building.form.attribute.name.hint,Pick attribute!
